Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           DualityEngine::System_Scripting::parseAddCommand(std::vector<std::string, std::allocator<std::string> > const&) [92]
[149]    0.0    0.00    0.00       2         DualityEngine::System_Scripting::parseKeyword_all(std::vector<std::string, std::allocator<std::string> > const&) [149]
                0.00    0.00       2/53          DualityEngine::System_Scripting::prsDbl(std::string const&) [82]
                0.00    0.00       2/2           DualityEngine::ComponentBank::addSpaceControl(unsigned long const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&) [146]
                0.00    0.00       2/20          std::__detail::_Map_base<std::string, std::pair<std::string const, unsigned long>, std::allocator<std::pair<std::string const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::at(std::string const&) [90]
-----------------------------------------------
                0.00    0.00       2/2           DualityEngine::ComponentBank::addCameraFree(unsigned long const&, float, float, float, double, double, double, double, double, double, double, double, double) [144]
[150]    0.0    0.00    0.00       2         std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::CameraFree>, false>* std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<float const&, float const&, float const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<float const&, float const&, float const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&>&&) [150]
                0.00    0.00       2/2971        DualityEngine::CameraFree::updateView(glm::detail::tmat4x4<float, (glm::precision)0>, glm::detail::tmat4x4<float, (glm::precision)0>) [72]
                0.00    0.00       2/5942        glm::detail::tmat4x4<float, (glm::precision)0> glm::detail::operator*<float, (glm::precision)0>(glm::detail::tmat4x4<float, (glm::precision)0> const&, glm::detail::tmat4x4<float, (glm::precision)0> const&) [61]
-----------------------------------------------
                0.00    0.00       2/2           DualityEngine::ComponentBank::addCameraFree(unsigned long const&, float, float, float, double, double, double, double, double, double, double, double, double) [144]
[151]    0.0    0.00    0.00       2         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::CameraFree>, false>*) [151]
-----------------------------------------------
                0.00    0.00       2/2           DualityEngine::ComponentBank::addSpaceControl(unsigned long const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&) [146]
[152]    0.0    0.00    0.00       2         std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, DualityEngine::SpaceControl>, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::SpaceControl>, std::allocator<std::pair<unsigned long const, DualityEngine::SpaceControl> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&> >(std::integral_constant<bool, true>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&>&&) [152]
                0.00    0.00       2/2           std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::SpaceControl>, std::allocator<std::pair<unsigned long const, DualityEngine::SpaceControl> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::SpaceControl>, false>*) [153]
-----------------------------------------------
                0.00    0.00       2/2           std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, DualityEngine::SpaceControl>, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::SpaceControl>, std::allocator<std::pair<unsigned long const, DualityEngine::SpaceControl> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&> >(std::integral_constant<bool, true>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&>&&) [152]
[153]    0.0    0.00    0.00       2         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::SpaceControl>, std::allocator<std::pair<unsigned long const, DualityEngine::SpaceControl> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::SpaceControl>, false>*) [153]
-----------------------------------------------
                0.00    0.00       2/2           bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::LinearVelocity, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::LinearVelocity>&, double const&, double const&, double const&) [147]
[154]    0.0    0.00    0.00       2         std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::LinearVelocity>, std::allocator<std::pair<unsigned long const, DualityEngine::LinearVelocity> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::LinearVelocity>, false>*) [154]
-----------------------------------------------
                0.00    0.00       2/2           DualityEngine::System_Scripting::System_Scripting(DualityEngine::ComponentBank*) [379]
[155]    0.0    0.00    0.00       2         std::_Deque_base<std::string, std::allocator<std::string> >::_M_initialize_map(unsigned long) [155]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [501]
[156]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13DualityEngine11loadShadersEPKcS1_RSt18basic_stringstreamIcSt11char_traitsIcESaIcEE [156]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [501]
[157]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13DualityEngine12SystemEngineC2EPP10SDL_ThreadPKcPNS_8DelegateIFvS5_EIEEEPNS6_IFvvEIEEE [157]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [501]
[158]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13DualityEngine13ComponentBank9createBoxEPKcRKdS4_S4_S4_S4_S4_S4_S4_S4_S4_S4_S4_ [158]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [501]
[159]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13DualityEngine13ComponentBankC2EPNS_13BankDelegatesE [159]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [501]
[160]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13DualityEngine15System_PhysMoveC2EPNS_13ComponentBankE [160]
